"","series_id","category","actual","method","forecast","horizon","timestamp"
"22022","O126","OTHER",2166,"HOLT",2405.44,6,6
"22023","O126","OTHER",2122,"HOLT",2355.18,7,7
"22024","O126","OTHER",2098,"HOLT",2304.92,8,8
"22025","O126","OTHER",2634,"DAMPEN",2665.54,1,1
"22026","O126","OTHER",2552,"DAMPEN",2631.01,2,2
"22027","O126","OTHER",2258,"DAMPEN",2602.26,3,3
"22028","O126","OTHER",2258,"DAMPEN",2578.32,4,4
"22029","O126","OTHER",2222,"DAMPEN",2558.38,5,5
"22030","O126","OTHER",2166,"DAMPEN",2541.78,6,6
"22031","O126","OTHER",2122,"DAMPEN",2527.96,7,7
"22032","O126","OTHER",2098,"DAMPEN",2516.45,8,8
"22033","O126","OTHER",2634,"WINTER",2656.75,1,1
"22034","O126","OTHER",2552,"WINTER",2606.49,2,2
"22035","O126","OTHER",2258,"WINTER",2556.22,3,3
"22036","O126","OTHER",2258,"WINTER",2505.96,4,4
"22037","O126","OTHER",2222,"WINTER",2455.7,5,5
"22038","O126","OTHER",2166,"WINTER",2405.44,6,6
"22039","O126","OTHER",2122,"WINTER",2355.18,7,7
"22040","O126","OTHER",2098,"WINTER",2304.92,8,8
"22041","O126","OTHER",2634,"COMB S-H-D",2676.43,1,1
"22042","O126","OTHER",2552,"COMB S-H-D",2648.17,2,2
"22043","O126","OTHER",2258,"COMB S-H-D",2621.83,3,3
"22044","O126","OTHER",2258,"COMB S-H-D",2597.09,4,4
"22045","O126","OTHER",2222,"COMB S-H-D",2573.69,5,5
"22046","O126","OTHER",2166,"COMB S-H-D",2551.41,6,6
"22047","O126","OTHER",2122,"COMB S-H-D",2530.05,7,7
"22048","O126","OTHER",2098,"COMB S-H-D",2509.46,8,8
"22049","O126","OTHER",2634,"B-J auto",2656.48,1,1
"22050","O126","OTHER",2552,"B-J auto",2608.22,2,2
"22051","O126","OTHER",2258,"B-J auto",2562.1,3,3
"22052","O126","OTHER",2258,"B-J auto",2518.04,4,4
"22053","O126","OTHER",2222,"B-J auto",2475.94,5,5
"22054","O126","OTHER",2166,"B-J auto",2435.71,6,6
"22055","O126","OTHER",2122,"B-J auto",2397.27,7,7
"22056","O126","OTHER",2098,"B-J auto",2360.55,8,8
"22057","O126","OTHER",2634,"AutoBox1",2654.02,1,1
"22058","O126","OTHER",2552,"AutoBox1",2601.04,2,2
"22059","O126","OTHER",2258,"AutoBox1",2548.06,3,3
"22060","O126","OTHER",2258,"AutoBox1",2495.09,4,4
"22061","O126","OTHER",2222,"AutoBox1",2442.11,5,5
"22062","O126","OTHER",2166,"AutoBox1",2389.13,6,6
"22063","O126","OTHER",2122,"AutoBox1",2377.13,7,7
"22064","O126","OTHER",2098,"AutoBox1",2324.15,8,8
"22065","O126","OTHER",2634,"AutoBox2",2659.8,1,1
"22066","O126","OTHER",2552,"AutoBox2",2612.6,2,2
"22067","O126","OTHER",2258,"AutoBox2",2565.4,3,3
"22068","O126","OTHER",2258,"AutoBox2",2518.21,4,4
"22069","O126","OTHER",2222,"AutoBox2",2471.01,5,5
"22070","O126","OTHER",2166,"AutoBox2",2423.81,6,6
"22071","O126","OTHER",2122,"AutoBox2",2376.61,7,7
"22072","O126","OTHER",2098,"AutoBox2",2329.41,8,8
"22073","O126","OTHER",2634,"AutoBox3",2655.65,1,1
"22074","O126","OTHER",2552,"AutoBox3",2604.3,2,2
"22075","O126","OTHER",2258,"AutoBox3",2552.94,3,3
"22076","O126","OTHER",2258,"AutoBox3",2501.59,4,4
"22077","O126","OTHER",2222,"AutoBox3",2450.24,5,5
"22078","O126","OTHER",2166,"AutoBox3",2398.89,6,6
"22079","O126","OTHER",2122,"AutoBox3",2347.54,7,7
"22080","O126","OTHER",2098,"AutoBox3",2296.18,8,8
"22081","O126","OTHER",2634,"ROBUST-Trend",2654.22,1,1
"22082","O126","OTHER",2552,"ROBUST-Trend",2601.43,2,2
"22083","O126","OTHER",2258,"ROBUST-Trend",2548.65,3,3
"22084","O126","OTHER",2258,"ROBUST-Trend",2495.86,4,4
"22085","O126","OTHER",2222,"ROBUST-Trend",2443.07,5,5
"22086","O126","OTHER",2166,"ROBUST-Trend",2390.29,6,6
"22087","O126","OTHER",2122,"ROBUST-Trend",2337.5,7,7
"22088","O126","OTHER",2098,"ROBUST-Trend",2284.72,8,8
"22089","O126","OTHER",2634,"ARARMA",2678.77,1,1
"22090","O126","OTHER",2552,"ARARMA",2650.84,2,2
"22091","O126","OTHER",2258,"ARARMA",2623.2,3,3
"22092","O126","OTHER",2258,"ARARMA",2595.85,4,4
"22093","O126","OTHER",2222,"ARARMA",2568.78,5,5
"22094","O126","OTHER",2166,"ARARMA",2541.99,6,6
"22095","O126","OTHER",2122,"ARARMA",2515.49,7,7
"22096","O126","OTHER",2098,"ARARMA",2489.26,8,8
"22097","O126","OTHER",2634,"Auto-ANN",2645.47,1,1
"22098","O126","OTHER",2552,"Auto-ANN",2583.49,2,2
"22099","O126","OTHER",2258,"Auto-ANN",2521.08,3,3
"22100","O126","OTHER",2258,"Auto-ANN",2458.22,4,4
"22101","O126","OTHER",2222,"Auto-ANN",2394.92,5,5
"22102","O126","OTHER",2166,"Auto-ANN",2331.16,6,6
"22103","O126","OTHER",2122,"Auto-ANN",2266.95,7,7
"22104","O126","OTHER",2098,"Auto-ANN",2202.28,8,8
"22105","O126","OTHER",2634,"Flors-Pearc1",2663.87,1,1
"22106","O126","OTHER",2552,"Flors-Pearc1",2628.07,2,2
"22107","O126","OTHER",2258,"Flors-Pearc1",2599.6,3,3
"22108","O126","OTHER",2258,"Flors-Pearc1",2576.97,4,4
"22109","O126","OTHER",2222,"Flors-Pearc1",2558.98,5,5
"22110","O126","OTHER",2166,"Flors-Pearc1",2544.68,6,6
"22111","O126","OTHER",2122,"Flors-Pearc1",2533.31,7,7
"22112","O126","OTHER",2098,"Flors-Pearc1",2524.27,8,8
"22113","O126","OTHER",2634,"Flors-Pearc2",2665.22,1,1
"22114","O126","OTHER",2552,"Flors-Pearc2",2629.89,2,2
"22115","O126","OTHER",2258,"Flors-Pearc2",2600.39,3,3
"22116","O126","OTHER",2258,"Flors-Pearc2",2575.76,4,4
"22117","O126","OTHER",2222,"Flors-Pearc2",2555.19,5,5
"22118","O126","OTHER",2166,"Flors-Pearc2",2538.02,6,6
"22119","O126","OTHER",2122,"Flors-Pearc2",2523.68,7,7
"22120","O126","OTHER",2098,"Flors-Pearc2",2511.71,8,8
"22121","O126","OTHER",2634,"PP-Autocast",2665.6,1,1
"22122","O126","OTHER",2552,"PP-Autocast",2631.24,2,2
"22123","O126","OTHER",2258,"PP-Autocast",2602.72,3,3
"22124","O126","OTHER",2258,"PP-Autocast",2579.05,4,4
"22125","O126","OTHER",2222,"PP-Autocast",2559.41,5,5
"22126","O126","OTHER",2166,"PP-Autocast",2543.1,6,6
"22127","O126","OTHER",2122,"PP-Autocast",2529.56,7,7
"22128","O126","OTHER",2098,"PP-Autocast",2518.33,8,8
"22129","O126","OTHER",2634,"ForecastPro",2656.69,1,1
"22130","O126","OTHER",2552,"ForecastPro",2606.32,2,2
"22131","O126","OTHER",2258,"ForecastPro",2555.95,3,3
"22132","O126","OTHER",2258,"ForecastPro",2505.57,4,4
"22133","O126","OTHER",2222,"ForecastPro",2455.2,5,5
"22134","O126","OTHER",2166,"ForecastPro",2404.83,6,6
"22135","O126","OTHER",2122,"ForecastPro",2354.46,7,7
"22136","O126","OTHER",2098,"ForecastPro",2304.08,8,8
"22137","O126","OTHER",2634,"SMARTFCS",2684.61,1,1
"22138","O126","OTHER",2552,"SMARTFCS",2628.21,2,2
"22139","O126","OTHER",2258,"SMARTFCS",2571.82,3,3
"22140","O126","OTHER",2258,"SMARTFCS",2515.42,4,4
"22141","O126","OTHER",2222,"SMARTFCS",2459.03,5,5
"22142","O126","OTHER",2166,"SMARTFCS",2402.63,6,6
"22143","O126","OTHER",2122,"SMARTFCS",2346.24,7,7
"22144","O126","OTHER",2098,"SMARTFCS",2289.84,8,8
"22145","O126","OTHER",2634,"THETAsm",2652.29,1,1
"22146","O126","OTHER",2552,"THETAsm",2606.33,2,2
"22147","O126","OTHER",2258,"THETAsm",2567.72,3,3
"22148","O126","OTHER",2258,"THETAsm",2535.29,4,4
"22149","O126","OTHER",2222,"THETAsm",2508.05,5,5
"22150","O126","OTHER",2166,"THETAsm",2485.17,6,6
"22151","O126","OTHER",2122,"THETAsm",2465.95,7,7
"22152","O126","OTHER",2098,"THETAsm",2449.8,8,8
"22153","O126","OTHER",2634,"THETA",2675.5,1,1
"22154","O126","OTHER",2552,"THETA",2648.35,2,2
"22155","O126","OTHER",2258,"THETA",2622.8,3,3
"22156","O126","OTHER",2258,"THETA",2597.88,4,4
"22157","O126","OTHER",2222,"THETA",2573.25,5,5
"22158","O126","OTHER",2166,"THETA",2548.78,6,6
"22159","O126","OTHER",2122,"THETA",2524.45,7,7
"22160","O126","OTHER",2098,"THETA",2500.23,8,8
"22161","O126","OTHER",2634,"RBF",2724.11,1,1
"22162","O126","OTHER",2552,"RBF",2704.42,2,2
"22163","O126","OTHER",2258,"RBF",2682.89,3,3
"22164","O126","OTHER",2258,"RBF",2659.62,4,4
"22165","O126","OTHER",2222,"RBF",2634.73,5,5
"22166","O126","OTHER",2166,"RBF",2608.33,6,6
"22167","O126","OTHER",2122,"RBF",2580.53,7,7
"22168","O126","OTHER",2098,"RBF",2551.42,8,8
"22169","O126","OTHER",2634,"ForcX",2656.37,1,1
"22170","O126","OTHER",2552,"ForcX",2605.74,2,2
"22171","O126","OTHER",2258,"ForcX",2555.11,3,3
"22172","O126","OTHER",2258,"ForcX",2504.48,4,4
"22173","O126","OTHER",2222,"ForcX",2453.85,5,5
"22174","O126","OTHER",2166,"ForcX",2403.22,6,6
"22175","O126","OTHER",2122,"ForcX",2352.58,7,7
"22176","O126","OTHER",2098,"ForcX",2301.95,8,8
"22177","O127","OTHER",1877,"NAIVE2",2064,1,1
"22178","O127","OTHER",1869,"NAIVE2",2064,2,2
"22179","O127","OTHER",1755,"NAIVE2",2064,3,3
"22180","O127","OTHER",1755,"NAIVE2",2064,4,4
"22181","O127","OTHER",1740,"NAIVE2",2064,5,5
"22182","O127","OTHER",1761,"NAIVE2",2064,6,6
"22183","O127","OTHER",1812,"NAIVE2",2064,7,7
"22184","O127","OTHER",1821,"NAIVE2",2064,8,8
"22185","O127","OTHER",1877,"SINGLE",2064,1,1
"22186","O127","OTHER",1869,"SINGLE",2064,2,2
"22187","O127","OTHER",1755,"SINGLE",2064,3,3
"22188","O127","OTHER",1755,"SINGLE",2064,4,4
"22189","O127","OTHER",1740,"SINGLE",2064,5,5
"22190","O127","OTHER",1761,"SINGLE",2064,6,6
"22191","O127","OTHER",1812,"SINGLE",2064,7,7
"22192","O127","OTHER",1821,"SINGLE",2064,8,8
"22193","O127","OTHER",1877,"HOLT",2045.86,1,1
"22194","O127","OTHER",1869,"HOLT",2027.71,2,2
"22195","O127","OTHER",1755,"HOLT",2009.55,3,3
"22196","O127","OTHER",1755,"HOLT",1991.4,4,4
"22197","O127","OTHER",1740,"HOLT",1973.24,5,5
"22198","O127","OTHER",1761,"HOLT",1955.09,6,6
"22199","O127","OTHER",1812,"HOLT",1936.93,7,7
"22200","O127","OTHER",1821,"HOLT",1918.78,8,8
"22201","O127","OTHER",1877,"DAMPEN",2059.49,1,1
"22202","O127","OTHER",1869,"DAMPEN",2054.95,2,2
"22203","O127","OTHER",1755,"DAMPEN",2050.88,3,3
"22204","O127","OTHER",1755,"DAMPEN",2047.23,4,4
"22205","O127","OTHER",1740,"DAMPEN",2043.95,5,5
"22206","O127","OTHER",1761,"DAMPEN",2041.01,6,6
"22207","O127","OTHER",1812,"DAMPEN",2038.38,7,7
"22208","O127","OTHER",1821,"DAMPEN",2036.01,8,8
"22209","O127","OTHER",1877,"WINTER",2045.86,1,1
"22210","O127","OTHER",1869,"WINTER",2027.71,2,2
"22211","O127","OTHER",1755,"WINTER",2009.55,3,3
"22212","O127","OTHER",1755,"WINTER",1991.4,4,4
"22213","O127","OTHER",1740,"WINTER",1973.24,5,5
"22214","O127","OTHER",1761,"WINTER",1955.09,6,6
"22215","O127","OTHER",1812,"WINTER",1936.93,7,7
"22216","O127","OTHER",1821,"WINTER",1918.78,8,8
"22217","O127","OTHER",1877,"COMB S-H-D",2056.45,1,1
"22218","O127","OTHER",1869,"COMB S-H-D",2048.89,2,2
"22219","O127","OTHER",1755,"COMB S-H-D",2041.48,3,3
"22220","O127","OTHER",1755,"COMB S-H-D",2034.21,4,4
"22221","O127","OTHER",1740,"COMB S-H-D",2027.06,5,5
"22222","O127","OTHER",1761,"COMB S-H-D",2020.03,6,6
"22223","O127","OTHER",1812,"COMB S-H-D",2013.1,7,7
"22224","O127","OTHER",1821,"COMB S-H-D",2006.26,8,8
"22225","O127","OTHER",1877,"B-J auto",2057.54,1,1
"22226","O127","OTHER",1869,"B-J auto",2051.57,2,2
"22227","O127","OTHER",1755,"B-J auto",2046.06,3,3
"22228","O127","OTHER",1755,"B-J auto",2040.98,4,4
"22229","O127","OTHER",1740,"B-J auto",2036.28,5,5
"22230","O127","OTHER",1761,"B-J auto",2031.94,6,6
"22231","O127","OTHER",1812,"B-J auto",2027.93,7,7
"22232","O127","OTHER",1821,"B-J auto",2024.22,8,8
"22233","O127","OTHER",1877,"AutoBox1",2050.66,1,1
"22234","O127","OTHER",1869,"AutoBox1",2037.32,2,2
"22235","O127","OTHER",1755,"AutoBox1",2023.98,3,3
"22236","O127","OTHER",1755,"AutoBox1",2010.64,4,4
"22237","O127","OTHER",1740,"AutoBox1",1997.3,5,5
"22238","O127","OTHER",1761,"AutoBox1",1983.96,6,6
"22239","O127","OTHER",1812,"AutoBox1",1970.62,7,7
"22240","O127","OTHER",1821,"AutoBox1",1957.28,8,8
"22241","O127","OTHER",1877,"AutoBox2",2052.05,1,1
"22242","O127","OTHER",1869,"AutoBox2",2040.11,2,2
"22243","O127","OTHER",1755,"AutoBox2",2028.16,3,3
"22244","O127","OTHER",1755,"AutoBox2",2016.22,4,4
"22245","O127","OTHER",1740,"AutoBox2",2004.27,5,5
"22246","O127","OTHER",1761,"AutoBox2",1992.32,6,6
"22247","O127","OTHER",1812,"AutoBox2",1980.38,7,7
"22248","O127","OTHER",1821,"AutoBox2",1968.43,8,8
"22249","O127","OTHER",1877,"AutoBox3",2048.9,1,1
"22250","O127","OTHER",1869,"AutoBox3",2033.81,2,2
"22251","O127","OTHER",1755,"AutoBox3",2018.71,3,3
"22252","O127","OTHER",1755,"AutoBox3",2003.61,4,4
"22253","O127","OTHER",1740,"AutoBox3",1988.52,5,5
"22254","O127","OTHER",1761,"AutoBox3",1973.42,6,6
"22255","O127","OTHER",1812,"AutoBox3",1958.32,7,7
"22256","O127","OTHER",1821,"AutoBox3",1943.23,8,8
"22257","O127","OTHER",1877,"ROBUST-Trend",2048.79,1,1
"22258","O127","OTHER",1869,"ROBUST-Trend",2033.57,2,2
"22259","O127","OTHER",1755,"ROBUST-Trend",2018.36,3,3
"22260","O127","OTHER",1755,"ROBUST-Trend",2003.15,4,4
"22261","O127","OTHER",1740,"ROBUST-Trend",1987.94,5,5
"22262","O127","OTHER",1761,"ROBUST-Trend",1972.73,6,6
"22263","O127","OTHER",1812,"ROBUST-Trend",1957.51,7,7
"22264","O127","OTHER",1821,"ROBUST-Trend",1942.3,8,8
"22265","O127","OTHER",1877,"ARARMA",2054.61,1,1
"22266","O127","OTHER",1869,"ARARMA",2045.24,2,2
"22267","O127","OTHER",1755,"ARARMA",2035.89,3,3
"22268","O127","OTHER",1755,"ARARMA",2026.55,4,4
"22269","O127","OTHER",1740,"ARARMA",2017.23,5,5
"22270","O127","OTHER",1761,"ARARMA",2007.93,6,6
"22271","O127","OTHER",1812,"ARARMA",1998.66,7,7
"22272","O127","OTHER",1821,"ARARMA",1989.41,8,8
"22273","O127","OTHER",1877,"Auto-ANN",2052.6,1,1
"22274","O127","OTHER",1869,"Auto-ANN",2042.74,2,2
"22275","O127","OTHER",1755,"Auto-ANN",2023.78,3,3
"22276","O127","OTHER",1755,"Auto-ANN",2008.48,4,4
"22277","O127","OTHER",1740,"Auto-ANN",1992.59,5,5
"22278","O127","OTHER",1761,"Auto-ANN",1975.81,6,6
"22279","O127","OTHER",1812,"Auto-ANN",1959.32,7,7
"22280","O127","OTHER",1821,"Auto-ANN",1942.64,8,8
"22281","O127","OTHER",1877,"Flors-Pearc1",2062.47,1,1
"22282","O127","OTHER",1869,"Flors-Pearc1",2057.35,2,2
"22283","O127","OTHER",1755,"Flors-Pearc1",2052.25,3,3
"22284","O127","OTHER",1755,"Flors-Pearc1",2047.18,4,4
"22285","O127","OTHER",1740,"Flors-Pearc1",2042.14,5,5
"22286","O127","OTHER",1761,"Flors-Pearc1",2037.12,6,6
"22287","O127","OTHER",1812,"Flors-Pearc1",2032.12,7,7
"22288","O127","OTHER",1821,"Flors-Pearc1",2027.15,8,8
"22289","O127","OTHER",1877,"Flors-Pearc2",2068.43,1,1
"22290","O127","OTHER",1869,"Flors-Pearc2",2065.33,2,2
"22291","O127","OTHER",1755,"Flors-Pearc2",2063.27,3,3
"22292","O127","OTHER",1755,"Flors-Pearc2",2061.89,4,4
"22293","O127","OTHER",1740,"Flors-Pearc2",2060.98,5,5
"22294","O127","OTHER",1761,"Flors-Pearc2",2060.37,6,6
"22295","O127","OTHER",1812,"Flors-Pearc2",2059.97,7,7
"22296","O127","OTHER",1821,"Flors-Pearc2",2059.7,8,8
"22297","O127","OTHER",1877,"PP-Autocast",2059.68,1,1
"22298","O127","OTHER",1869,"PP-Autocast",2055.04,2,2
"22299","O127","OTHER",1755,"PP-Autocast",2050.87,3,3
"22300","O127","OTHER",1755,"PP-Autocast",2047.12,4,4
"22301","O127","OTHER",1740,"PP-Autocast",2043.74,5,5
"22302","O127","OTHER",1761,"PP-Autocast",2040.7,6,6
"22303","O127","OTHER",1812,"PP-Autocast",2037.97,7,7
"22304","O127","OTHER",1821,"PP-Autocast",2035.51,8,8
"22305","O127","OTHER",1877,"ForecastPro",2064,1,1
"22306","O127","OTHER",1869,"ForecastPro",2064,2,2
"22307","O127","OTHER",1755,"ForecastPro",2064,3,3
"22308","O127","OTHER",1755,"ForecastPro",2064,4,4
"22309","O127","OTHER",1740,"ForecastPro",2064,5,5
"22310","O127","OTHER",1761,"ForecastPro",2064,6,6
"22311","O127","OTHER",1812,"ForecastPro",2064,7,7
"22312","O127","OTHER",1821,"ForecastPro",2064,8,8
"22313","O127","OTHER",1877,"SMARTFCS",2064,1,1
"22314","O127","OTHER",1869,"SMARTFCS",2064,2,2
"22315","O127","OTHER",1755,"SMARTFCS",2064,3,3
"22316","O127","OTHER",1755,"SMARTFCS",2064,4,4
"22317","O127","OTHER",1740,"SMARTFCS",2064,5,5
"22318","O127","OTHER",1761,"SMARTFCS",2064,6,6
"22319","O127","OTHER",1812,"SMARTFCS",2064,7,7
"22320","O127","OTHER",1821,"SMARTFCS",2064,8,8
"22321","O127","OTHER",1877,"THETAsm",2061.84,1,1
"22322","O127","OTHER",1869,"THETAsm",2060.03,2,2
"22323","O127","OTHER",1755,"THETAsm",2058.51,3,3
"22324","O127","OTHER",1755,"THETAsm",2057.23,4,4
"22325","O127","OTHER",1740,"THETAsm",2056.15,5,5
"22326","O127","OTHER",1761,"THETAsm",2055.25,6,6
"22327","O127","OTHER",1812,"THETAsm",2054.49,7,7
"22328","O127","OTHER",1821,"THETAsm",2053.86,8,8
"22329","O127","OTHER",1877,"THETA",2063.55,1,1
"22330","O127","OTHER",1869,"THETA",2054.08,2,2
"22331","O127","OTHER",1755,"THETA",2044.81,3,3
"22332","O127","OTHER",1755,"THETA",2035.7,4,4
"22333","O127","OTHER",1740,"THETA",2026.7,5,5
"22334","O127","OTHER",1761,"THETA",2017.79,6,6
"22335","O127","OTHER",1812,"THETA",2008.95,7,7
"22336","O127","OTHER",1821,"THETA",2000.17,8,8
"22337","O127","OTHER",1877,"RBF",2066.4,1,1
"22338","O127","OTHER",1869,"RBF",2060.08,2,2
"22339","O127","OTHER",1755,"RBF",2052.54,3,3
"22340","O127","OTHER",1755,"RBF",2043.92,4,4
"22341","O127","OTHER",1740,"RBF",2034.32,5,5
"22342","O127","OTHER",1761,"RBF",2023.87,6,6
"22343","O127","OTHER",1812,"RBF",2012.68,7,7
"22344","O127","OTHER",1821,"RBF",2000.85,8,8
"22345","O127","OTHER",1877,"ForcX",2056.8,1,1
"22346","O127","OTHER",1869,"ForcX",2045.59,2,2
"22347","O127","OTHER",1755,"ForcX",2034.38,3,3
"22348","O127","OTHER",1755,"ForcX",2023.17,4,4
"22349","O127","OTHER",1740,"ForcX",2011.97,5,5
"22350","O127","OTHER",1761,"ForcX",2000.76,6,6
"22351","O127","OTHER",1812,"ForcX",1989.55,7,7
"22352","O127","OTHER",1821,"ForcX",1978.34,8,8
"22353","O128","OTHER",1248,"NAIVE2",1260,1,1
"22354","O128","OTHER",1237,"NAIVE2",1260,2,2
"22355","O128","OTHER",1283,"NAIVE2",1260,3,3
"22356","O128","OTHER",1295,"NAIVE2",1260,4,4
"22357","O128","OTHER",1296,"NAIVE2",1260,5,5
"22358","O128","OTHER",1274,"NAIVE2",1260,6,6
"22359","O128","OTHER",1228,"NAIVE2",1260,7,7
"22360","O128","OTHER",1215,"NAIVE2",1260,8,8
"22361","O128","OTHER",1248,"SINGLE",1260,1,1
"22362","O128","OTHER",1237,"SINGLE",1260,2,2
"22363","O128","OTHER",1283,"SINGLE",1260,3,3
"22364","O128","OTHER",1295,"SINGLE",1260,4,4
"22365","O128","OTHER",1296,"SINGLE",1260,5,5
"22366","O128","OTHER",1274,"SINGLE",1260,6,6
"22367","O128","OTHER",1228,"SINGLE",1260,7,7
"22368","O128","OTHER",1215,"SINGLE",1260,8,8
"22369","O128","OTHER",1248,"HOLT",1243.42,1,1
"22370","O128","OTHER",1237,"HOLT",1227.24,2,2
"22371","O128","OTHER",1283,"HOLT",1211.06,3,3
"22372","O128","OTHER",1295,"HOLT",1194.88,4,4
"22373","O128","OTHER",1296,"HOLT",1178.7,5,5
"22374","O128","OTHER",1274,"HOLT",1162.52,6,6
"22375","O128","OTHER",1228,"HOLT",1146.34,7,7
"22376","O128","OTHER",1215,"HOLT",1130.16,8,8
"22377","O128","OTHER",1248,"DAMPEN",1260.13,1,1
"22378","O128","OTHER",1237,"DAMPEN",1260.11,2,2
"22379","O128","OTHER",1283,"DAMPEN",1260.11,3,3
"22380","O128","OTHER",1295,"DAMPEN",1260.11,4,4
"22381","O128","OTHER",1296,"DAMPEN",1260.11,5,5
"22382","O128","OTHER",1274,"DAMPEN",1260.11,6,6
"22383","O128","OTHER",1228,"DAMPEN",1260.11,7,7
"22384","O128","OTHER",1215,"DAMPEN",1260.11,8,8
"22385","O128","OTHER",1248,"WINTER",1243.42,1,1
"22386","O128","OTHER",1237,"WINTER",1227.24,2,2
"22387","O128","OTHER",1283,"WINTER",1211.06,3,3
"22388","O128","OTHER",1295,"WINTER",1194.88,4,4
"22389","O128","OTHER",1296,"WINTER",1178.7,5,5
"22390","O128","OTHER",1274,"WINTER",1162.52,6,6
"22391","O128","OTHER",1228,"WINTER",1146.34,7,7
"22392","O128","OTHER",1215,"WINTER",1130.16,8,8
"22393","O128","OTHER",1248,"COMB S-H-D",1254.52,1,1
"22394","O128","OTHER",1237,"COMB S-H-D",1249.12,2,2
"22395","O128","OTHER",1283,"COMB S-H-D",1243.72,3,3
"22396","O128","OTHER",1295,"COMB S-H-D",1238.33,4,4
"22397","O128","OTHER",1296,"COMB S-H-D",1232.94,5,5
"22398","O128","OTHER",1274,"COMB S-H-D",1227.54,6,6
"22399","O128","OTHER",1228,"COMB S-H-D",1222.15,7,7
"22400","O128","OTHER",1215,"COMB S-H-D",1216.76,8,8
"22401","O128","OTHER",1248,"B-J auto",1260,1,1
"22402","O128","OTHER",1237,"B-J auto",1260,2,2
"22403","O128","OTHER",1283,"B-J auto",1260,3,3
"22404","O128","OTHER",1295,"B-J auto",1260,4,4
"22405","O128","OTHER",1296,"B-J auto",1260,5,5
"22406","O128","OTHER",1274,"B-J auto",1260,6,6
"22407","O128","OTHER",1228,"B-J auto",1260,7,7
"22408","O128","OTHER",1215,"B-J auto",1260,8,8
"22409","O128","OTHER",1248,"AutoBox1",1257.86,1,1
"22410","O128","OTHER",1237,"AutoBox1",1256.9,2,2
"22411","O128","OTHER",1283,"AutoBox1",1256.44,3,3
"22412","O128","OTHER",1295,"AutoBox1",1256.18,4,4
"22413","O128","OTHER",1296,"AutoBox1",1256.01,5,5
"22414","O128","OTHER",1274,"AutoBox1",1255.87,6,6
"22415","O128","OTHER",1228,"AutoBox1",1255.75,7,7
"22416","O128","OTHER",1215,"AutoBox1",1255.64,8,8
"22417","O128","OTHER",1248,"AutoBox2",1260,1,1
"22418","O128","OTHER",1237,"AutoBox2",1260,2,2
"22419","O128","OTHER",1283,"AutoBox2",1260,3,3
"22420","O128","OTHER",1295,"AutoBox2",1260,4,4
"22421","O128","OTHER",1296,"AutoBox2",1260,5,5
"22422","O128","OTHER",1274,"AutoBox2",1260,6,6
"22423","O128","OTHER",1228,"AutoBox2",1260,7,7
"22424","O128","OTHER",1215,"AutoBox2",1260,8,8
"22425","O128","OTHER",1248,"AutoBox3",1246.34,1,1
"22426","O128","OTHER",1237,"AutoBox3",1232.68,2,2
"22427","O128","OTHER",1283,"AutoBox3",1219.02,3,3
"22428","O128","OTHER",1295,"AutoBox3",1205.36,4,4
"22429","O128","OTHER",1296,"AutoBox3",1191.69,5,5
"22430","O128","OTHER",1274,"AutoBox3",1178.03,6,6
"22431","O128","OTHER",1228,"AutoBox3",1164.37,7,7
"22432","O128","OTHER",1215,"AutoBox3",1150.71,8,8
"22433","O128","OTHER",1248,"ROBUST-Trend",1254.12,1,1
"22434","O128","OTHER",1237,"ROBUST-Trend",1248.23,2,2
"22435","O128","OTHER",1283,"ROBUST-Trend",1242.35,3,3
"22436","O128","OTHER",1295,"ROBUST-Trend",1236.46,4,4
"22437","O128","OTHER",1296,"ROBUST-Trend",1230.58,5,5
"22438","O128","OTHER",1274,"ROBUST-Trend",1224.69,6,6
"22439","O128","OTHER",1228,"ROBUST-Trend",1218.81,7,7
"22440","O128","OTHER",1215,"ROBUST-Trend",1212.93,8,8
"22441","O128","OTHER",1248,"ARARMA",1252.82,1,1
"22442","O128","OTHER",1237,"ARARMA",1245.68,2,2
"22443","O128","OTHER",1283,"ARARMA",1238.58,3,3
"22444","O128","OTHER",1295,"ARARMA",1231.52,4,4
"22445","O128","OTHER",1296,"ARARMA",1224.5,5,5
"22446","O128","OTHER",1274,"ARARMA",1217.52,6,6
"22447","O128","OTHER",1228,"ARARMA",1210.58,7,7
"22448","O128","OTHER",1215,"ARARMA",1203.68,8,8
"22449","O128","OTHER",1248,"Auto-ANN",1269.63,1,1
"22450","O128","OTHER",1237,"Auto-ANN",1275.79,2,2
"22451","O128","OTHER",1283,"Auto-ANN",1279.81,3,3
"22452","O128","OTHER",1295,"Auto-ANN",1282.46,4,4
"22453","O128","OTHER",1296,"Auto-ANN",1284.23,5,5
"22454","O128","OTHER",1274,"Auto-ANN",1285.41,6,6
"22455","O128","OTHER",1228,"Auto-ANN",1286.2,7,7
"22456","O128","OTHER",1215,"Auto-ANN",1286.73,8,8
"22457","O128","OTHER",1248,"Flors-Pearc1",1257.31,1,1
"22458","O128","OTHER",1237,"Flors-Pearc1",1256.43,2,2
"22459","O128","OTHER",1283,"Flors-Pearc1",1255.7,3,3
"22460","O128","OTHER",1295,"Flors-Pearc1",1255.1,4,4
"22461","O128","OTHER",1296,"Flors-Pearc1",1254.61,5,5
